EMPLOYEE_ID	PMID
1037262	18790376
1037262	18797350
1037262	18812951
1037262	18821035
1037262	18838213
1037262	18956154
1037262	18976057
1037262	18981873
1037262	19008472
1037262	19057308
1037262	19072335
1037262	19119895
1037262	19136261
1037262	19199079
1037262	19228845
1037262	19249962
1037262	19334079
1037262	19335127
1037262	19404127
1037262	19404131
1037262	19407934
1037262	19408990
1037262	19408994
1037262	19408998
1037262	19409005
1037262	19443791
1037262	19478223
1037262	19482418
1037262	19487883
1037262	19574821
1037262	19670314
1037262	19778703
1037262	19834372
1037262	19934959
1037262	20005721
1037262	20015736
1037262	20087116
1037262	20146206
1037262	20305478
1037262	20418302
1037262	20495397
1037262	20495410
1037262	20589450
1037262	20644401
1037262	20644416
1037262	20717750
1037262	20849761
1037262	20881533
1037262	20977530
1037262	21107153
1037262	21242839
1037262	21307791
1037262	21311283
1037262	21351835
1037262	21492546
1037262	21492639
1037262	21631211
1037262	21631219
1037262	21631222
1037262	21631223
1037262	21637138
1037262	21654560
1037262	21654569
1037262	21670718
1037262	21792128
1037262	21792142
1037262	21792144
1037262	21900805
1037262	21986407
1037262	21990804
1037262	22058182
1037262	22067345
1037262	22079821
1037262	22107861
1037262	22120244
1037262	22152564
1037262	22162092
1037262	22251487
1037262	22359391
1037262	22377811
1037262	22381859
1037262	22426057
1037262	22442404
1037262	22464307
1037262	22470270
1037262	22484766
1037262	22555447
1037262	22622523
1037262	22634454
1037262	22653389
1037262	22710380
1037262	22771934
1037262	22791030
1037262	22811205
1037262	22819755
1037262	22885167
1037262	22899487
1037262	22960510
1037262	22960511
1037262	22960515
1037262	22989967
1037262	23096419
1037262	23117306
1037262	23160395
1037264	11522985
1037276	11421524
1037276	23064478
1037282	10905375
1037282	12351500
1037282	15231920
1037282	16433250
1037282	17460501
1037282	18035980
1037282	18775401
1037282	19337772
1037282	19407809
1037282	19584182
1037282	19796772
1037282	20045140
1037282	20107193
1037282	20511357
1037282	21716317
1037282	21784434
1037282	21832113
1037282	21940204
1037282	22163315
1037282	22596174
1037305	14528109
1037305	15114592
1037305	16186125
1037305	17278118
1037305	18024403
1037305	18543538
1037305	18751568
1037305	19205056
1037305	19213287
1037305	19229972
1037305	19705433
1037305	20213846
1037305	20486179
1037305	20652966
1037305	21099109
1037305	21113939
1037305	21671365
1037305	21927581
1037305	21942171
1037305	22188527
1037305	23034087
1037372	9000208
1037372	9316654
1037372	10344218
1037372	10953116
1037372	12084214
1037372	12131333
1037372	12499884
1037372	12537934
1037372	12771708
1037372	14650828
1037372	15072620
1037372	15758807
1037372	15794671
1037372	15798418
1037372	15865540
1037372	15910269
1037372	16190853
1037372	16390243
1037372	16890650
1037372	17094758
1037372	17329015
1037372	17574057
1037372	18042026
1037372	18186689
1037372	18295274
1037372	18295867
1037372	18930268
1037372	19250025
1037372	19428068
1037372	20067457
1037372	20334556
1037372	21223475
1037372	21326472
1037372	21457071
1037372	21970366
1037372	22316510
1037372	22583644
1037374	12598276
1037374	14500185
1037374	15271744
1037374	15564951
1037374	15716559
1037374	15845712
1037374	16116007
1037374	17056973
1037374	19384122
1037374	19923535
1037374	20010420
1037374	21666434
1037374	23015617
1037452	14580033
1037452	16220099
1037452	17305686
1037452	22568761
1037512	11349260
1037512	12474150
1037512	12838239
1037512	12884199
1037512	14672613
1037512	15288488
1037512	15458920
1037512	16791758
1037512	17060882
1037512	17060886
1037512	18227531
1037512	19818313
1037512	21094833
1037512	21677329
1037512	21726512
1037512	21748768
1037512	21765869
1037512	21956705
1037512	22611040
1037512	22717200
1037512	22824479
1037532	19131751
1037532	21102298
1037549	14643014
1037549	14998824
1037549	15518954
1037549	16931042
1037549	16935433
1037549	20616554
1037549	21310236
1037573	17549775
1037573	17573509
1037573	17895672
1037573	18257046
1037573	19376620
1037573	19667306
1037573	19753568
1037573	19885989
1037573	20354029
1037573	20389233
1037573	20449686
1037573	20881713
1037573	21480497
1037573	21512370
1037573	21606103
1037573	22030671
1037573	22030762
1037573	22162499
1037573	22309946
1037573	22675080
1037573	23138127
1037573	23269294
1037573	23330888
1037573	23398950
1037583	11809445
1037583	12734290
1037583	14662713
1037583	15784875
1037583	16107630
1037583	16108143
1037583	17252039
1037583	17253607
1037583	17357113
1037583	17488964
1037583	18510630
1037583	18627621
1037583	18722185
1037583	18722186
1037583	18722190
1037583	18722193
1037583	18823856
1037583	19006680
1037583	19147042
1037583	19231327
1037583	19464412
1037583	20554334
1037583	20630453
1037583	21610507
1037583	21737011
1037583	21900586
1037583	22431858
1037583	23021513
1037583	23557999
1037585	16923475
1037585	17472876
1037585	18061097
1037585	18557714
1037585	19209168
1037585	19374634
1037585	19935783
1037585	20431968
1037585	21091849
1037585	21333344
1037585	21477849
1037585	21806649
1037585	22391333
1037585	22619364
1037585	22935588
1037585	23567357
1037631	15192674
1037662	15064672
1037662	16820419
1037662	18821035
1037662	19131748
1037662	19747057
1037761	11960834
1037761	12736736
1037761	15477553
1037761	15827013
1037761	16400838
1037761	21425262
1037813	15296706
1037813	15342310
1037814	9316478
1037814	9737615
1037814	9745541
1037814	10444463
1037814	10479624
1037814	10486602
1037814	10487263
1037814	10958300
1037814	10999610
1037814	11013032
1037814	11489651
1037814	12145811
1037814	12384059
1037814	12514579
1037814	12756339
1037814	14603228
1037814	14627975
1037814	14738081
1037814	15005103
1037814	15064850
1037814	15111841
1037814	15194086
1037814	15218455
1037814	15249405
1037814	15325623
1037814	15525753
1037814	15614756
1037814	15680392
1037814	15986327
1037814	16003326
1037814	16079945
1037814	16135929
1037814	16200469
1037814	16228805
1037814	16253832
1037814	16269287
1037814	16269306
1037814	16360577
1037814	16385279
1037814	16389422
1037814	16473167
1037814	16520151
1037814	16567681
1037814	16628326
1037814	16628340
1037814	16681459
1037814	16785356
1037814	16926082
1037814	16928500
1037814	16950440
1037814	16990473
1037814	17163103
1037814	17351189
1037814	17368834
1037814	17678487
1037814	17911521
1037814	17980541
1037814	18003986
1037814	18025332
1037814	18345975
1037814	18381131
1037814	18388016
1037814	18452377
1037814	18502380
1037814	18502386
1037814	18580214
1037814	18619777
1037814	18644494
1037814	18645107
1037814	18656018
1037814	18760629
1037814	18774684
1037814	18922677
1037814	19097807
1037814	19128933
1037814	19268771
1037814	19380642
1037814	19476901
1037814	20097093
1037814	20304594
1037814	20304679
1037814	20644131
1037814	20644416
1037814	20691608
1037814	20691609
1037814	20705492
1037814	20732780
1037814	20826288
1037814	20853365
1037814	20889305
1037814	20936926
1037814	21098500
1037814	21107984
1037814	21161657
1037814	21176914
1037814	21244863
1037814	21431966
1037814	21478244
1037814	21615312
1037814	21802244
1037814	21889701
1037814	21889705
1037814	21958565
1037814	21963325
1037814	21980205
1037814	22000192
1037814	22051988
1037814	22088816
1037814	22205626
1037814	22226182
1037814	22430904
1037814	22857812
1037814	22894627
1037814	22944565
1037814	23180028
1037814	23352360
1037894	22533668
1037905	9768945
1037905	12352689
1037905	12472034
1037905	16301371
1037905	16301459
1037905	17317560
1037905	18794409
1037905	21174275
1037905	21493262
1037905	21856536
1037905	21856538
1037905	22470270
1037905	22801022
1037928	7481975
1037928	7608693
1037928	8544970
1037928	8546110
1037928	8587699
1037928	9018019
1037928	9194806
1037928	9790488
1037928	9819959
1037928	10527290
1037928	11928774
1037928	14592639
1037928	15224709
1037928	17135999
1037928	18049289
1037928	18049299
1037928	18245299
1037928	18502183
1037928	19948427
1037928	21421903
1037928	21632872
1037928	22049238
1037928	22381386
1037928	22546703
1037928	22560726
1037962	123139
1037962	402831
1037962	3897125
1037962	4732632
1037962	6519927
1037962	7174264
1037962	11274569
1037962	11329188
1037962	11373229
1037962	11376278
1037962	11410391
1037962	11535770
1037962	11599057
1037962	11599067
1037962	11641193
1037962	11707731
1037962	11856670
1037962	11918359
1037962	11930076
1037962	11930077
1037962	12112510
1037962	12202730
1037962	12427815
1037962	12514579
1037962	12553352
1037962	12616011
1037962	12631645
1037962	12682200
1037962	12797515
1037962	15112316
1037962	15389947
1037962	15389958
1037962	15713927
1037962	16104011
1037962	16105928
1037962	16155164
1037962	16217784
1037962	16319152
1037962	16583174
1037962	16611772
1037962	16709792
1037962	16764004
1037962	16778234
1037962	16829747
1037962	16868166
1037962	16891229
1037962	16915066
1037962	17010819
1037962	17242264
1037962	17478245
1037962	17643897
1037962	17659628
1037962	17885072
1037962	17968882
1037962	17969099
1037962	17976595
1037962	17984762
1037962	18029867
1037962	18070953
1037962	18320229
1037962	18356435
1037962	18502351
1037962	18506786
1037962	18625357
1037962	18708861
1037962	18728177
1037962	18777546
1037962	19135238
1037962	19164696
1037962	19243038
1037962	19261926
1037962	19346964
1037962	19672941
1037962	19820506
1037962	19843715
1037962	19877278
1037962	20019138
1037962	20051424
1037962	20187208
1037962	20308491
1037962	20373396
1037962	20499279
1037962	20512855
1037962	20564588
1037962	20861770
1037962	21044630
1037962	21046253
1037962	21138985
1037962	21182144
1037962	21215575
1037962	21257885
1037962	21330560
1037962	21413060
1037962	21436300
1037962	21461663
1037962	21487301
1037962	21502384
1037962	21610507
1037962	21757163
1037962	21777972
1037962	21785090
1037962	21875853
1037962	22021497
1037962	22109304
1037962	22154793
1037962	22268176
1037962	22282170
1037962	22331925
1037962	22371446
1037962	22508843
1037962	22521992
1037962	22527259
1037962	22539599
1037962	22551983
1037962	22633654
1037962	22733934
1037962	22738758
1037962	22914647
1037962	22996419
1037962	23071145
1037962	23294506
1038180	11839536
1038180	11839545
1038180	12461501
1038180	17496754
1038180	17985106
1038180	18947945
1038180	19057444
1038180	19064612
1038180	19403498
1038180	22341543
1038505	1399997
1038505	1914601
1038505	2024818
1038505	2024837
1038505	2100979
1038505	2163367
1038505	2189863
1038505	2200314
1038505	2347775
1038505	2382895
1038505	2659575
1038505	2676948
1038505	2744580
1038505	2766820
1038505	2793753
1038505	3094404
1038505	3106312
1038505	3145277
1038505	3391905
1038505	3652423
1038505	3740647
1038505	3947185
1038505	6497520
1038505	7506705
1038505	7551375
1038505	7735609
1038505	7957825
1038505	8074244
1038505	8131602
1038505	8203475
1038505	8203551
1038505	8282606
1038505	8645706
1038505	8730006
1038505	8887609
1038505	9112128
1038505	9124932
1038505	9196080
1038505	9252562
1038505	9254164
1038505	9266859
1038505	9289319
1038505	9304805
1038505	9309983
1038505	9357858
1038505	9405791
1038505	9405882
1038505	9612284
1038505	9618378
1038505	9729576
1038505	9736032
1038505	9758027
1038505	9760355
1038505	9769335
1038505	9887051
1038505	9927379
1038505	9927383
1038505	10409555
1038505	10424567
1038505	10424573
1038505	10424607
1038505	10444632
1038505	10471628
1038505	10556102
1038505	10673201
1038505	10774276
1038505	10872144
1038505	10903255
1038505	11007967
1038505	11053323
1038505	11076790
1038505	11084680
1038505	11119725
1038505	11181624
1038505	11208659
1038505	11245623
1038505	11371384
1038505	11404249
1038505	11504685
1038505	11701618
1038505	11815434
1038505	11877388
1038505	11889333
1038505	11893682
1038505	11943650
1038505	11943676
1038505	11950946
1038505	12060570
1038505	12381775
1038505	12533312
1038505	12547731
1038505	12576997
1038505	12592959
1038505	12600893
1038505	12631730
1038505	12671055
1038505	12682448
1038505	12684245
1038505	12704019
1038505	12804770
1038505	12947023
1038505	12972572
1038505	14578215
1038505	14701706
1038505	15241111
1038505	15256395
1038505	15516538
1038505	15644681
1038505	15764729
1038505	15802612
1038505	15841170
1038505	15928048
1038505	15972820
1038505	16100658
1038505	16214819
1038505	16222038
1038505	16234332
1038505	16439801
1038505	16498080
1038505	16614303
1038505	16636055
1038505	16698856
1038505	16815890
1038505	17065225
1038505	17085253
1038505	17176901
1038505	17306039
1038505	17530222
1038505	17532187
1038505	17550967
1038505	17690328
1038505	17885684
1038505	17972021
1038505	18043745
1038505	18073334
1038505	18188452
1038505	18195624
1038505	18269195
1038505	18424620
1038505	18439324
1038505	18448505
1038505	18948426
1038505	19237558
1038505	19286978
1038505	19380482
1038505	19773350
1038505	19801454
1038505	19808891
1038505	19846771
1038505	19863692
1038505	20026747
1038505	20160150
1038505	20181940
1038505	20303638
1038505	20332111
1038505	20624960
1038505	20691686
1038505	21519140
1038505	21531954
1038505	21549091
1038505	21616996
1038505	21642472
1038505	21730292
1038505	21903582
1038505	21921091
1038505	22162893
1038505	22246860
1038505	22328500
1038505	22396561
1038505	22522110
1038505	22607962
1038505	23056407
1038505	23155214
1038505	23349050
1038505	23525087
1038505	23634852
1038702	1640514
1038702	9302137
1038702	9474232
1038702	9783944
1038702	10962318
1038702	11191088
1038702	12913736
1038702	14634423
1038702	14665923
1038702	15260928
1038702	15538229
1038702	16006982
1038702	16140104
1038702	16669459
1038702	17336963
1038702	18080655
1038702	18160740
1038702	18222914
1038702	18227834
1038702	18280513
1038702	19020265
1038702	19643236
1038702	19657373
1038702	19834128
1038702	20467047
1038702	20864647
1038702	21110080
1038702	21164146
1038702	21235031
1038702	21799140
1038702	22177139
1038702	22264454
1038702	22264467
1038702	22528369
1038702	23064682
1038702	23232531
1038702	23374785
1038702	23541407
1038709	7578112
1038709	8679528
1038709	9165092
1038709	9257742
1038709	9790669
1038709	9858784
1038709	9860824
1038709	10338013
1038709	11137818
1038709	11258886
1038709	11478888
1038709	12005439
1038709	12095255
1038709	12526668
1038709	14501130
1038709	14505650
1038709	14696184
1038709	14698288
1038709	14726591
1038709	15852022
1038709	16780874
1038709	17186523
1038709	17255936
1038709	18084303
1038709	18157124
1038709	18931411
1038709	19017797
1038709	20092291
1038709	20534510
1038709	20727575
1038709	21047790
1038709	22948917
1038726	10539820
1038726	10725286
1038726	11746569
1038726	12353275
1038726	14705049
1038726	15389958
1038726	15646882
1038726	15690515
1038726	15690519
1038726	15935975
1038726	16032681
1038726	16105920
1038726	16149060
1038726	16179211
1038726	16187274
1038726	16319161
1038726	16436813
1038726	16523024
1038726	16758469
1038726	16868166
1038726	16868174
1038726	16971801
1038726	16990475
1038726	17287648
1038726	17312067
1038726	17377188
1038726	17494846
1038726	17495175
1038726	17885186
1038726	17911515
1038726	17911519
1038726	17911523
1038726	18003985
1038726	18003987
1038726	18003992
1038726	18203932
1038726	18224671
1038726	18239947
1038726	18309018
1038726	18383280
1038726	18407540
1038726	18429036
1038726	18440458
1038726	18503910
1038726	18506786
1038726	18509704
1038726	18567541
1038726	18656011
1038726	18777542
1038726	18777546
1038726	18816818
1038726	18818097
1038726	18840788
1038726	18922400
1038726	19097248
1038726	19306414
1038726	19353672
1038726	19465860
1038726	19492303
1038726	19560941
1038726	19629976
1038726	20032147
1038726	20093571
1038726	20124486
1038726	20172741
1038726	20432345
1038726	20432349
1038726	20432363
1038726	20593501
1038726	20614485
1038726	20656834
1038726	21131581
1038726	21139811
1038726	21162142
1038726	21427346
1038726	21591023
1038726	21669349
1038726	21695725
1038726	21705167
1038726	21761464
1038726	21835570
1038726	21934518
1038726	22021520
1038726	22055749
1038726	22178040
1038726	22213176
1038726	22528913
1038726	22623693
1038726	22630152
1038726	22877987
1038726	23348792
1038768	1399997
1038768	2508481
1038768	7506705
1038768	7551375
1038768	7735609
1038768	8131602
1038768	8203551
1038768	8645706
1038768	8730006
1038768	8887609
1038768	9184553
1038768	9252562
1038768	9304805
1038768	9357858
1038768	9405791
1038768	9405882
1038768	9612284
1038768	9618378
1038768	9729576
1038768	9760355
1038768	9769335
1038768	9887051
1038768	9927379
1038768	9927383
1038768	10409555
1038768	10424573
1038768	10424607
1038768	10444632
1038768	10471628
1038768	10673201
1038768	10903255
1038768	11053323
1038768	11119725
1038768	11181624
1038768	11389211
1038768	11404249
1038768	11504685
1038768	11943676
1038768	11950946
1038768	12547731
1038768	12600893
1038768	12671055
1038768	12947023
1038768	12972572
1038768	14578215
1038768	14701706
1038768	15256395
1038768	15764729
1038768	15972820
1038768	16537427
1038768	16636055
1038768	16714422
1038768	16849568
1038768	18199836
1038768	18424620
1038768	18617517
1038768	19033436
1038768	19237507
1038768	19357195
1038768	19897662
1038768	20160151
1038768	21803859
1038768	22904168
1038768	23525087
1038804	1945544
1038804	2047851
1038804	2583316
1038804	2653141
1038804	3691199
1038804	6510060
1038804	8013228
1038804	8556889
1038804	8829968
1038804	9022234
1038804	9491745
1038804	11392914
1038804	11980035
1038804	12220056
1038804	12624259
1038804	12958344
1038804	15015691
1038804	15260862
1038804	18793070
1038804	19541243
1038804	20840234
1038804	21856520
1038804	22188836
1038918	15077267
1038918	15818691
1038918	19106418
1038918	20139792
1038918	20434608
1038918	20696695
1038918	20806273
1038918	20862681
1038918	21792835
1038918	21885884
1038918	21905252
1038918	21954166
1038918	22200399
1038918	22278986
1038918	22328141
1038918	22632701
1038918	22807352
1039131	51610
1039131	64320
1039131	65912
1039131	83791
1039131	122784
1039131	154979
1039131	181168
1039131	184975
1039131	421319
1039131	436486
1039131	443648
1039131	445730
1039131	453041
1039131	498473
1039131	620585
1039131	624154
1039131	626453
1039131	639241
1039131	655112
1039131	665509
1039131	665510
1039131	665518
1039131	666186
1039131	679431
1039131	685859
1039131	699666
1039131	761340
1039131	830504
1039131	832478
1039131	836114
1039131	849639
1039131	861093
1039131	862171
1039131	862446
1039131	872318
1039131	879009
1039131	879335
1039131	879938
1039131	912830
1039131	973901
1039131	1001051
1039131	1109548
1039131	1112003
1039131	1112004
1039131	1122584
1039131	1126354
1039131	1130919
1039131	1132071
1039131	1146701
1039131	1148055
1039131	1149203
1039131	1157540
1039131	1175260
1039131	1190049
1039131	1191420
1039131	1199931
1039131	1199943
1039131	1244739
1039131	1246469
1039131	1248077
1039131	1253380
1039131	1267980
1039131	1275353
1039131	1382387
1039131	1695352
1039131	1718158
1039131	1960326
1039131	2433320
1039131	2452429
1039131	2457895
1039131	2461068
1039131	2466278
1039131	2582378
1039131	2582393
1039131	2584574
1039131	2688977
1039131	2725609
1039131	2801476
1039131	2972532
1039131	3171461
1039131	3177198
1039131	3284315
1039131	3301241
1039131	3337605
1039131	3354410
1039131	3364369
1039131	3376837
1039131	3379212
1039131	3383622
1039131	3415404
1039131	3520184
1039131	3539342
1039131	3799439
1039131	3829356
1039131	3946162
1039131	3969875
1039131	3984858
1039131	4271710
1039131	4406737
1039131	4419586
1039131	4419911
1039131	4430108
1039131	4611616
1039131	4711856
1039131	4726237
1039131	4813840
1039131	4817704
1039131	4818049
1039131	4820889
1039131	4826939
1039131	4843189
1039131	4854561
1039131	5050220
1039131	6107955
1039131	6181460
1039131	6181905
1039131	6192400
1039131	6192402
1039131	6195642
1039131	6209644
1039131	6218746
1039131	6446236
1039131	6488920
1039131	6496281
1039131	6613817
1039131	6693659
1039131	6702627
1039131	6731295
1039131	6826939
1039131	6831674
1039131	6862706
1039131	6952880
1039131	7069335
1039131	7074809
1039131	7082510
1039131	7090977
1039131	7127698
1039131	7211681
1039131	7226934
1039131	7246449
1039131	7249308
1039131	7297156
1039131	7350762
1039131	7357967
1039131	7438373
1039131	7471865
1039131	7631614
1039131	7678367
1039131	7884096
1039131	8037124
1039131	8144779
1039131	8456175
1039131	8831370
1039131	9717896
1039131	9868690
1039131	10347331
1039131	10465570
1039131	10676606
1039131	10793445
1039131	11061054
1039131	11416569
1039131	11798006
1039131	12757998
1039131	15250860
1039131	15837270
1039131	15890445
1039131	17341712
1039131	17599445
1039131	17720261
1039131	17765052
1039131	17982017
1039131	18426440
1039131	18549863
1039199	7696974
1039199	7784944
1039199	8736577
1039199	9405793
1039199	9405883
1039199	9524271
1039199	9612284
1039199	9927379
1039199	9927383
1039199	10409555
1039199	10424573
1039199	10424607
1039199	10471628
1039199	10903255
1039199	11007967
1039199	11404249
1039199	11943676
1039199	11950946
1039199	12060570
1039199	12804770
1039199	12972572
1039199	14701706
1039199	15256395
1039199	15764729
1039199	15928048
1039199	16614303
1039199	17065225
1039199	17550967
1039199	17690328
1039199	17972021
1039199	18043745
1039199	18073334
1039199	18188452
1039199	18948426
1039199	19286978
1039199	19773350
1039199	19808891
1039199	19863692
1039199	20303638
1039199	20691686
1039199	21903582
1039199	22607962
1039199	23204373
1039199	23349050
1039265	22545088
1039271	7543136
1039271	7688026
1039271	7878766
1039271	7878825
1039271	7926518
1039271	8042230
1039271	8116044
1039271	8871673
1039271	9379015
1039271	11512317
1039271	11773893
1039271	11821726
1039271	12407337
1039271	12430096
1039271	15888050
1039271	16162205
1039271	16426317
1039271	16477235
1039271	16827862
1039271	17294527
1039271	17460557
1039271	17519781
1039271	17699257
1039271	17699323
1039271	17928472
1039271	18463170
1039271	18510633
1039271	19022547
1039271	19436616
1039271	19563341
1039271	19659511
1039271	19996930
1039271	20070317
1039271	21127461
1039271	21150704
1039271	21239962
1039271	21411203
1039271	21694936
1039271	21705971
1039271	21794091
1039271	21983588
1039271	22234876
1039271	22282478
1039271	22318420
1039271	22399264
1039271	22533598
1039271	22759344
1039271	23222893
1039283	8555667
1039283	8613857
1039283	8638226
1039283	9046308
1039283	9732261
1039283	9755312
1039283	9838269
1039283	10202309
1039283	10965276
1039283	11359098
1039283	15159504
1039283	15558749
1039283	16044343
1039283	16156237
1039283	17453187
1039283	17707011
1039283	18204864
1039283	19326126
1039283	19338463
1039283	19915853
1039283	20192644
1039283	20419775
1039283	21103880
1039283	21194286
1039283	21808215
1039283	21822087
1039283	21970783
1039330	8029880
1039330	9715684
1039330	12663028
1039330	14644210
1039330	15288979
1039330	17509688
1039330	20436358
1039330	20625041
1039330	20723992
1039330	20852435
1039330	21117945
1039330	22137043
1039330	22683061
1039330	23328662
1039330	23552088
1039479	10504272
1039479	10565531
1039479	12003610
1039479	12502946
1039479	12742857
1039479	15097904
1039479	15234144
1039479	16767210
1039479	17454602
1039479	18062498
1039479	18172116
1039479	19232557
1039479	20215379
1039479	22247486
1039479	22356953
1039479	22891326
1039479	23103829
1039486	2435741
1039486	2656917
1039486	2826824
1039486	2845418
1039486	8139654
1039486	9364066
1039486	9811591
1039486	10461220
1039486	10543731
1039486	11319862
1039486	11493554
1039486	14980731
1039486	15183307
1039486	15294867
1039486	15617692
1039486	16705037
1039486	17366607
1039486	18025712
1039486	19620975
1039486	20097218
1039486	21114856
1039527	1959080
1039527	2039848
1039527	2819528
1039527	3167619
1039527	3351472
1039527	3769500
1039527	3998094
1039527	6699185
1039527	7568570
1039527	9171809
1039527	16318489
1039527	16953734
1039527	17544643
1039527	17572921
1039527	18207044
1039528	9266859
1039528	9696724
1039528	10189335
1039528	10872144
1039528	12970035
1039528	22220201
1039575	450918
1039575	482277
1039575	655087
1039575	910962
1039575	954015
1039575	1016995
1039575	1674255
1039575	1694907
1039575	2091605
1039575	2091608
1039575	2246888
1039575	2297811
1039575	2394834
1039575	2410707
1039575	2603967
1039575	2726978
1039575	2790067
1039575	2835489
1039575	2902121
1039575	2916681
1039575	3264128
1039575	3407794
1039575	3414819
1039575	3812705
1039575	3826398
1039575	3904485
1039575	3904486
1039575	4028344
1039575	4051010
1039575	6318998
1039575	6837760
1039575	6849398
1039575	6870032
1039575	7114272
1039575	7119363
1039575	7124964
1039575	7258087
1039575	7369147
1039575	7412254
1039575	7850932
1039575	8459088
1039575	8885734
1039575	10995651
1039575	16199445
1039575	19240447
1039575	20592502
1039575	20736551
1039575	21252220
1039575	23351955
1039668	11906874
1039668	14680270
1039668	16126918
1039668	18758659
1039668	18823867
1039668	20093571
1039668	20362939
1039668	21600612
1039668	21683390
1039668	21784460
1039668	21855926
1039668	21944982
1039668	22019159
1039668	22100007
1039668	22137005
1039668	22177213
1039668	22266000
1039668	22341276
1039668	22357246
1039668	22424680
1039668	22498444
1039668	22503019
1039668	22902840
1039668	23345388
1039668	23374687
1039670	1349552
1039670	1397746
1039670	1505299
1039670	1543812
1039670	1685925
1039670	1686371
1039670	1773950
1039670	1928036
1039670	1962615
1039670	2007354
1039670	2022153
1039670	2029801
1039670	2104090
1039670	2151756
1039670	2520620
1039670	2550045
1039670	2646653
1039670	2711174
1039670	2857992
1039670	2867023
1039670	2876153
1039670	2879601
1039670	2890561
1039670	2905898
1039670	2908753
1039670	2969357
1039670	2979675
1039670	3002707
1039670	3087505
1039670	3101854
1039670	3203051
1039670	3258558
1039670	3282850
1039670	3469740
1039670	3545560
1039670	3546004
1039670	3609120
1039670	3758819
1039670	3804185
1039670	3929808
1039670	3944491
1039670	3950062
1039670	4065187
1039670	4085914
1039670	6088253
1039670	6134205
1039670	6181324
1039670	6193350
1039670	6404447
1039670	6428981
1039670	6468483
1039670	6469433
1039670	7557169
1039670	7572900
1039670	7605147
1039670	7859582
1039670	7908879
1039670	7972343
1039670	8047830
1039670	8053430
1039670	8097413
1039670	8359073
1039670	8590166
1039670	8633559
1039670	8635723
1039670	8644778
1039670	8644780
1039670	8851452
1039670	9068481
1039670	9101131
1039670	9127622
1039670	9149190
1039670	9149199
1039670	9160203
1039670	9250244
1039670	9252865
1039670	9260722
1039670	9394770
1039670	9402119
1039670	9434223
1039670	9468246
1039670	9512283
1039670	9618136
1039670	9625112
1039670	9684682
1039670	9684683
1039670	9827792
1039670	9845407
1039670	9860388
1039670	10080138
1039670	10169261
1039670	10326935
1039670	10389690
1039670	10406240
1039670	10468686
1039670	10566709
1039670	10566716
1039670	10597118
1039670	10636207
1039670	10638559
1039670	10868897
1039670	10886044
1039670	10894595
1039670	10950035
1039670	10950059
1039670	10950061
1039670	10993423
1039670	11095330
1039670	11115936
1039670	11138967
1039670	11148442
1039670	11151901
1039670	11151903
1039670	11151904
1039670	11246353
1039670	11280570
1039670	11316179
1039670	11403535
1039670	11419818
1039670	11419819
1039670	11419827
1039670	11419829
1039670	11736725
1039670	11808952
1039670	11855543
1039670	12024160
1039670	12030956
1039670	12094867
1039670	12511123
1039670	12532196
1039670	12548060
1039670	12578506
1039670	12620183
1039670	12829575
1039670	14638343
1039670	14679325
1039670	14711282
1039670	14725582
1039670	15087691
1039670	15233657
1039670	15266462
1039670	15330909
1039670	15365395
1039670	15478852
1039670	15527464
1039670	15527674
1039670	15606386
1039670	15684023
1039670	15718871
1039670	15755269
1039670	15854166
1039670	15929751
1039670	16091053
1039670	16225502
1039670	16285985
1039670	16303033
1039670	16303034
1039670	16437441
1039670	16480405
1039670	16573800
1039670	16700898
1039670	16968505
1039670	16984609
1039670	17037995
1039670	17054257
1039670	17156134
1039670	17227202
1039670	17311604
1039670	17352364
1039670	17391628
1039670	17608383
1039670	18021578
1039670	18030869
1039670	18477341
1039670	18490667
1039670	18625128
1039670	18729848
1039670	18758373
1039670	18806520
1039670	19127138
1039670	19183152
1039670	19210298
1039670	19446254
1039670	19681809
1039670	19955858
1039670	19957035
1039670	20424540
1039670	20464720
1039670	20606660
1039670	20614440
1039670	20827362
1039670	20937932
1039670	20951916
1039670	21048683
1039670	21494041
1039670	21508423
1039670	21537361
1039670	21944415
1039670	21997553
1039670	22172084
1039670	22227731
1039670	22343090
1039670	22343515
1039670	22591037
1039670	22760514
1039670	22764024
1039670	22777339
1039670	22803645
1039670	23032978
1039670	23117307
1039670	23130764
1039670	23130772
1039670	23381016
1039700	11675549
1039700	17414024
1039700	17453189
1039700	18157039
1039815	2025141
1039815	8673532
1039815	8708281
1039815	8998088
1039815	9089531
1039815	9164374
1039815	9287891
1039815	9382660
1039815	9474071
1039815	10026748
1039815	10083318
1039815	11832772
1039815	12154049
1039815	12174675
1039815	12202660
1039815	12206464
1039815	12447690
1039815	12464084
1039815	12468783
1039815	12613351
1039815	12613352
1039815	12748665
1039815	12842989
1039815	12959966
1039815	12970035
1039815	14652284
1039815	14671242
1039815	15041712
1039815	15172119
1039815	15184248
1039815	15306695
1039815	15343364
1039815	15665301
1039815	15956156
1039815	15967119
1039815	16001995
1039815	16449618
1039815	16615097
1039815	16786039
1039815	16879694
1039815	17119125
1039815	17255860
1039815	17277794
1039815	17310133
1039815	17646844
1039815	17717494
1039815	17895483
1039815	17902129
1039815	18035980
1039815	18166675
1039815	18295867
1039815	18422776
1039815	18628084
